,budget,budget_upper_bound,max_neighborhood_size,n_players
3033,710,False,2,24
3034,847,False,2,19
3035,1134,False,2,18
3036,4029,False,2,14
3037,431,False,2,9
3038,1454,False,2,24
3039,2023,False,2,23
3040,1374,False,2,22
3041,2662,False,2,22
3042,775,False,2,17
3043,1527,False,2,24
3044,1006,False,2,17
3045,1110,False,2,18
3046,1110,False,2,17
3047,2533,False,2,23
3048,80,False,2,7
3049,1375,False,2,25
3050,1792,False,2,21
3051,464,False,2,15
3052,607,False,2,10
3053,1431,False,2,17
3054,1222,False,2,23
3055,1055,False,2,12
3056,950,False,2,19
3057,806,False,2,19
3058,2400,False,2,21
3059,1518,False,2,24
3060,486,False,2,14
3061,1077,False,2,18
3062,1038,False,2,23
3063,1055,False,2,21
3064,1903,False,2,25
3065,869,False,2,22
3066,1277,False,2,23
3067,1766,False,2,24
3068,1318,False,2,18
3069,1239,False,2,17
3070,1247,False,2,20
3071,1671,False,2,23
3072,1199,False,2,24
3073,679,False,2,20
3074,679,False,2,14
3075,1966,False,2,24
3076,2269,False,2,25
3077,3878,False,2,22
3078,432,False,2,14
3079,1710,False,2,23
3080,1159,False,2,19
3081,1823,False,2,24
3082,1549,False,2,25
3083,2510,False,2,22
3084,1183,False,2,17
3085,624,False,2,19
3086,736,False,2,16
3087,855,False,2,14
3088,863,False,2,17
3089,1418,False,2,21
3090,1662,False,2,23
3091,1390,False,2,23
3092,631,False,2,20
3093,1966,False,2,23
3094,2429,False,2,25
3095,1117,False,2,21
3096,1383,False,2,19
3097,1751,False,2,23
3098,784,False,2,19
3099,704,False,2,18
3100,967,False,2,20
3101,2342,False,2,25
3102,2047,False,2,20
3103,1703,False,2,25
3104,1990,False,2,25
3105,1271,False,2,19
3106,2022,False,2,24
3107,879,False,2,20
3108,1287,False,2,22
3109,1151,False,2,16
3110,991,False,2,23
3111,816,False,2,19
3112,2199,False,2,19
3113,1359,False,2,21
3114,1679,False,2,20
3115,1151,False,2,21
3116,1183,False,2,14
3117,2838,False,2,25
3118,640,False,2,18
3119,1430,False,2,25
3120,1695,False,2,23
3121,775,False,2,22
3122,3133,False,2,24
3123,839,False,2,17
3124,1350,False,2,23
3125,2292,False,2,25
3126,1718,False,2,24
3127,2864,False,2,23
3128,1127,False,2,23
3129,1023,False,2,14
3130,1094,False,2,25
3131,966,False,2,24
3132,1614,False,2,22
3133,1055,False,2,21
3134,4229,False,2,25
3135,982,False,2,24
3136,1062,False,2,22
3137,951,False,2,13
3138,4301,False,2,25
3139,1120,False,2,19
3140,1024,False,2,21
3141,2862,False,2,24
3142,575,False,2,19
3143,1766,False,2,23
3144,640,False,2,10
3145,2365,False,2,24
3146,1351,False,2,22
3147,455,False,2,15
3148,543,False,2,17
3149,359,False,2,9
3150,559,False,2,17
3151,878,False,2,14
3152,1399,False,2,20
3153,1726,False,2,25
3154,1759,False,2,25
3155,2055,False,2,25
3156,1455,False,2,19
3157,879,False,2,23
3158,1632,False,2,23
3159,2407,False,2,23
3160,2373,False,2,25
3161,815,False,2,11
3162,1180,False,2,18
3163,1015,False,2,17
3164,1445,False,2,23
3165,2917,False,2,25
3166,503,False,2,19
3167,1024,False,2,24
3168,2253,False,2,24
3169,1847,False,2,17
3170,1879,False,2,20
3171,639,False,2,17
3172,858,False,2,20
3173,990,False,2,25
3174,5421,False,2,24
3175,2711,False,2,23
3176,1638,False,2,20
3177,2134,False,2,25
3178,2279,False,2,21
3179,4096,False,2,23
3180,2015,False,2,19
3181,1279,False,2,20
3182,1199,False,2,20
3183,1111,False,2,19
3184,1311,False,2,23
3185,1191,False,2,21
3186,1271,False,2,21
3187,1350,False,2,23
3188,902,False,2,20
3189,1038,False,2,22
3190,838,False,2,17
3191,2135,False,2,23
3192,1710,False,2,25
3193,2950,False,2,24
3194,2511,False,2,25
3195,1055,False,2,23
3196,1743,False,2,21
3197,527,False,2,18
3198,1405,False,2,23
3199,1565,False,2,25
3200,2185,False,2,25
3201,4869,False,2,25
3202,1311,False,2,22
3203,1715,False,2,21
3204,1310,False,2,20
3205,767,False,2,20
3206,1158,False,2,25
3207,1022,False,2,25
3208,1134,False,2,25
3209,2146,False,2,25
3210,2965,False,2,25
3211,783,False,2,20
3212,256,False,2,16
3213,3615,False,2,22
3214,2215,False,2,24
3215,656,False,2,20
3216,671,False,2,19
3217,1079,False,2,15
3218,647,False,2,13
3219,464,False,2,23
3220,1391,False,2,18
3221,1951,False,2,16
3222,1854,False,2,19
3223,1439,False,2,24
3224,1440,False,2,13
3225,1599,False,2,20
3226,2181,False,2,23
3227,527,False,2,16
3228,1271,False,2,19
3229,1462,False,2,22
3230,871,False,2,13
3231,1423,False,2,25
3232,192,False,2,8
3233,1686,False,2,23
3234,2326,False,2,23
3235,519,False,2,15
3236,1930,False,2,24
3237,1282,False,2,16
3238,1014,False,2,13
3239,814,False,2,20
3240,1060,False,2,16
3241,1118,False,2,19
3242,1263,False,2,23
3243,950,False,2,19
3244,1783,False,2,19
3245,2175,False,2,21
3246,1198,False,2,19
3247,1038,False,2,22
3248,1637,False,2,25
3249,815,False,2,17
3250,1047,False,2,22
3251,1774,False,2,22
3252,759,False,2,19
3253,1398,False,2,20
3254,1567,False,2,25
3255,1007,False,2,17
3256,1104,False,2,20
3257,1238,False,2,25
3258,1102,False,2,22
3259,1158,False,2,21
3260,1246,False,2,25
3261,1558,False,2,24
3262,1190,False,2,13
3263,791,False,2,19
3264,1510,False,2,25
3265,1088,False,2,20
3266,1494,False,2,23
3267,670,False,2,21
3268,1015,False,2,19
3269,511,False,2,15
3270,2287,False,2,23
3271,606,False,2,16
3272,886,False,2,22
3273,951,False,2,16
3274,2917,False,2,24
3275,1199,False,2,19
3276,1463,False,2,13
3277,400,False,2,25
3278,480,False,2,10
3279,1422,False,2,16
3280,1584,False,2,18
3281,2486,False,2,21
3282,992,False,2,19
3283,1638,False,2,20
3284,3238,False,2,25
3285,1047,False,2,19
3286,1966,False,2,24
3287,1038,False,2,21
3288,957,False,2,19
3289,1453,False,2,21
3290,1117,False,2,22
3291,758,False,2,23
3292,855,False,2,13
3293,2283,False,2,25
3294,1127,False,2,24
3295,2101,False,2,21
3296,1312,False,2,16
3297,1127,False,2,17
3298,1855,False,2,25
3299,1598,False,2,25
3300,639,False,2,16
3301,2039,False,2,24
3302,1879,False,2,22
3303,6189,False,2,23
3304,2959,False,2,24
3305,1445,False,2,25
3306,1374,False,2,22
3307,1478,False,2,23
3308,2470,False,2,25
3309,1222,False,2,23
3310,2129,False,2,25
3311,1295,False,2,16
3312,2157,False,2,21
3313,1502,False,2,22
3314,1183,False,2,22
3315,2173,False,2,24
3316,400,False,2,12
3317,368,False,2,15
3318,1095,False,2,21
3319,1998,False,2,20
3320,1062,False,2,23
3321,1271,False,2,15
3322,2486,False,2,21
3323,1829,False,2,23
3324,1615,False,2,24
3325,1262,False,2,22
3326,727,False,2,17
3327,1695,False,2,24
3328,2373,False,2,23
3329,1015,False,2,21
3330,2528,False,2,20
3331,1087,False,2,21
3332,591,False,2,12
3333,1111,False,2,24
3334,2878,False,2,25
3335,1926,False,2,25
3336,944,False,2,20
3337,1694,False,2,21
3338,640,False,2,10
3339,928,False,2,17
3340,2654,False,2,24
3341,2367,False,2,25
3342,791,False,2,13
3343,1829,False,2,20
3344,2237,False,2,24
3345,1477,False,2,25
3346,591,False,2,14
3347,1527,False,2,20
3348,1319,False,2,23
3349,878,False,2,16
3350,1343,False,2,17
3351,2238,False,2,22
3352,1214,False,2,25
3353,1287,False,2,25
3354,1023,False,2,21
3355,1776,False,2,25
3356,1869,False,2,25
3357,1279,False,2,21
3358,1446,False,2,23
3359,678,False,2,18
3360,2790,False,2,24
3361,2319,False,2,23
3362,1263,False,2,20
3363,1653,False,2,24
3364,1663,False,2,21
3365,656,False,2,19
3366,1005,False,2,23
3367,1669,False,2,24
3368,759,False,2,12
3369,528,False,2,16
3370,918,False,2,22
3371,1760,False,2,21
3372,1821,False,2,22
3373,2263,False,2,25
3374,1655,False,2,23
3375,910,False,2,23
3376,1495,False,2,23
3377,3200,False,2,21
3378,1574,False,2,23
3379,2094,False,2,25
3380,3246,False,2,22
3381,1983,False,2,22
3382,1125,False,2,24
3383,1517,False,2,24
3384,3175,False,2,25
3385,1126,False,2,20
3386,671,False,2,22
3387,3957,False,2,23
3388,895,False,2,22
3389,1246,False,2,24
3390,1654,False,2,24
3391,1808,False,2,19
3392,480,False,2,14
3393,2782,False,2,22
3394,2453,False,2,23
3395,815,False,2,17
3396,1998,False,2,25
3397,704,False,2,11
3398,1182,False,2,24
3399,1134,False,2,20
3400,1046,False,2,23
3401,1463,False,2,24
3402,1646,False,2,23
3403,2303,False,2,25
3404,1951,False,2,19
3405,1813,False,2,24
3406,1358,False,2,24
3407,1678,False,2,24
3408,815,False,2,22
3409,1254,False,2,18
3410,1039,False,2,23
3411,1167,False,2,22
3412,1302,False,2,20
3413,1679,False,2,24
3414,959,False,2,16
3415,2037,False,2,23
3416,1315,False,2,22
3417,719,False,2,19
3418,1070,False,2,17
3419,1823,False,2,22
3420,655,False,2,19
3421,1695,False,2,23
3422,1415,False,2,22
3423,2799,False,2,20
3424,4480,False,2,18
3425,1024,False,2,22
3426,1187,False,2,19
3427,1438,False,2,24
3428,1222,False,2,23
3429,1135,False,2,23
3430,1231,False,2,19
3431,1605,False,2,25
3432,1606,False,2,22
3433,1389,False,2,24
3434,1127,False,2,25
3435,1798,False,2,18
3436,1120,False,2,18
3437,368,False,2,13
3438,1007,False,2,12
3439,1023,False,2,25
3440,727,False,2,18
3441,2047,False,2,20
3442,1175,False,2,20
3443,1534,False,2,24
3444,1024,False,2,15
3445,2477,False,2,25
3446,1199,False,2,21
3447,1207,False,2,19
3448,2791,False,2,20
3449,1751,False,2,24
3450,1309,False,2,20
3451,1038,False,2,24
3452,951,False,2,14
3453,879,False,2,23
3454,512,False,2,9
3455,983,False,2,16
3456,1767,False,2,22
3457,1414,False,2,23
3458,391,False,2,14
3459,2119,False,2,23
3460,1990,False,2,22
3461,1671,False,2,19
3462,823,False,2,19
3463,2359,False,2,23
3464,1189,False,2,25
3465,1103,False,2,21
3466,2446,False,2,25
3467,1023,False,2,21
3468,2223,False,2,22
3469,2806,False,2,24
3470,1445,False,2,25
3471,1394,False,2,23
3472,463,False,2,14
3473,1862,False,2,25
3474,1390,False,2,22
3475,1391,False,2,21
3476,14432,False,2,15
3477,1103,False,2,19
3478,3902,False,2,23
3479,2135,False,2,24
3480,864,False,2,13
3481,487,False,2,14
3482,4489,False,2,18
3483,942,False,2,24
3484,791,False,2,21
3485,1622,False,2,22
3486,1182,False,2,21
3487,3098,False,2,21
3488,2122,False,2,25
3489,2766,False,2,23
3490,1418,False,2,23
3491,1646,False,2,24
3492,1663,False,2,19
3493,1303,False,2,16
3494,1662,False,2,20
3495,3501,False,2,25
3496,959,False,2,20
3497,1478,False,2,25
3498,951,False,2,12
3499,903,False,2,16
3500,1287,False,2,21
3501,2822,False,2,24
3502,2141,False,2,23
3503,951,False,2,20
3504,2391,False,2,25
3505,2502,False,2,22
3506,1239,False,2,18
3507,911,False,2,16
3508,1047,False,2,18
3509,2896,False,2,24
3510,1488,False,2,25
3511,1504,False,2,24
3512,1127,False,2,23
3513,1471,False,2,20
3514,871,False,2,21
3515,1327,False,2,19
3516,1679,False,2,23
3517,623,False,2,21
3518,4836,False,2,24
3519,1477,False,2,23
3520,1750,False,2,25
3521,608,False,2,17
3522,1430,False,2,21
3523,647,False,2,15
3524,1183,False,2,21
3525,1038,False,2,23
3526,2919,False,2,20
3527,1862,False,2,24
3528,1216,False,2,19
3529,4581,False,2,21
3530,750,False,2,21
3531,1646,False,2,20
3532,1207,False,2,23
3533,1222,False,2,24
3534,3981,False,2,23
3535,1367,False,2,19
3536,2213,False,2,25
3537,903,False,2,18
3538,1598,False,2,25
3539,1822,False,2,21
3540,736,False,2,14
3541,926,False,2,17
3542,896,False,2,11
3543,1027,False,2,22
3544,1158,False,2,20
3545,416,False,2,16
3546,1471,False,2,21
3547,1326,False,2,19
3548,2335,False,2,20
3549,1854,False,2,25
3550,1462,False,2,25
3551,1215,False,2,24
3552,1174,False,2,23
3553,9615,False,2,23
3554,1142,False,2,22
3555,1070,False,2,21
3556,1943,False,2,21
3557,1167,False,2,21
3558,1407,False,2,17
3559,2238,False,2,23
3560,1903,False,2,25
3561,2054,False,2,25
3562,1927,False,2,15
3563,1254,False,2,21
3564,1734,False,2,25
3565,1815,False,2,23
3566,7077,False,2,24
3567,1623,False,2,18
3568,1983,False,2,24
3569,750,False,2,16
3570,1159,False,2,25
3571,447,False,2,10
3572,2464,False,2,22
3573,831,False,2,19
3574,815,False,2,18
3575,1303,False,2,18
3576,1549,False,2,24
3577,943,False,2,19
3578,1302,False,2,24
3579,1983,False,2,23
3580,1127,False,2,22
3581,751,False,2,17
3582,815,False,2,17
3583,6189,False,2,23
3584,2270,False,2,25
3585,1687,False,2,20
3586,671,False,2,17
3587,2023,False,2,24
3588,1517,False,2,25
3589,1167,False,2,24
3590,1574,False,2,25
3591,1295,False,2,22
3592,1088,False,2,21
3593,608,False,2,17
3594,2333,False,2,25
3595,3006,False,2,25
3596,583,False,2,15
3597,854,False,2,23
3598,715,False,2,10
3599,1687,False,2,22
3600,1021,False,2,24
3601,544,False,2,10
3602,992,False,2,19
3603,455,False,2,14
3604,439,False,2,15
3605,400,False,2,16
3606,2151,False,2,22
3607,479,False,2,11
3608,2093,False,2,25
3609,862,False,2,23
3610,1445,False,2,23
3611,1333,False,2,25
3612,559,False,2,21
3613,192,False,2,9
3614,1790,False,2,25
3615,736,False,2,19
3616,1015,False,2,19
3617,1215,False,2,25
3618,1894,False,2,23
3619,1621,False,2,23
3620,432,False,2,13
3621,743,False,2,20
3622,1158,False,2,23
3623,1759,False,2,22
3624,383,False,2,10
3625,1747,False,2,25
3626,1189,False,2,25
3627,682,False,2,21
3628,1373,False,2,17
3629,1198,False,2,21
3630,1271,False,2,21
3631,2135,False,2,25
3632,864,False,2,13
3633,1207,False,2,20
3634,1542,False,2,24
3635,1546,False,2,22
3636,1934,False,2,22
3637,1558,False,2,23
3638,624,False,2,13
3639,1757,False,2,23
3640,544,False,2,19
3641,1038,False,2,16
3642,879,False,2,14
3643,910,False,2,20
3644,1431,False,2,20
3645,1168,False,2,23
3646,3005,False,2,25
3647,1166,False,2,23
3648,1774,False,2,25
3649,2284,False,2,22
3650,320,False,2,12
3651,1422,False,2,25
3652,551,False,2,15
3653,1552,False,2,23
3654,256,False,2,8
3655,1790,False,2,22
3656,1438,False,2,24
3657,1294,False,2,22
3658,943,False,2,21
3659,839,False,2,20
3660,967,False,2,19
3661,870,False,2,18
3662,1551,False,2,24
3663,1711,False,2,14
3664,1694,False,2,24
3665,1438,False,2,20
3666,1870,False,2,20
3667,1299,False,2,19
3668,1031,False,2,23
3669,608,False,2,17
3670,1302,False,2,22
3671,1706,False,2,25
3672,1670,False,2,14
3673,1590,False,2,24
3674,1943,False,2,24
3675,791,False,2,18
3676,1574,False,2,24
3677,1438,False,2,19
3678,1854,False,2,24
3679,1174,False,2,23
3680,896,False,2,15
3681,800,False,2,20
3682,1887,False,2,25
3683,1264,False,2,21
3684,2598,False,2,23
3685,1510,False,2,24
3686,1679,False,2,25
3687,1247,False,2,20
3688,1199,False,2,24
3689,1526,False,2,25
3690,974,False,2,21
3691,1719,False,2,23
3692,1118,False,2,24
3693,2806,False,2,22
3694,1597,False,2,25
3695,775,False,2,16
3696,1043,False,2,20
3697,2828,False,2,18
3698,1486,False,2,19
3699,2274,False,2,22
3700,1598,False,2,16
3701,5536,False,2,18
3702,1555,False,2,22
3703,1152,False,2,21
3704,991,False,2,22
3705,1774,False,2,21
3706,1327,False,2,21
3707,1413,False,2,22
3708,854,False,2,25
3709,1366,False,2,22
3710,1071,False,2,23
3711,1136,False,2,19
3712,1191,False,2,20
3713,1143,False,2,21
3714,1942,False,2,25
3715,902,False,2,24
3716,1216,False,2,14
3717,687,False,2,16
3718,1159,False,2,23
3719,1442,False,2,21
3720,647,False,2,17
3721,942,False,2,23
3722,1502,False,2,22
3723,464,False,2,15
3724,1006,False,2,25
3725,224,False,2,11
3726,1349,False,2,25
3727,1191,False,2,23
3728,2006,False,2,24
3729,687,False,2,19
3730,1094,False,2,20
3731,1733,False,2,24
3732,4255,False,2,24
3733,2215,False,2,17
3734,496,False,2,16
3735,832,False,2,17
3736,2254,False,2,22
3737,1854,False,2,22
3738,512,False,2,13
3739,1382,False,2,19
3740,1255,False,2,21
3741,1118,False,2,24
3742,1271,False,2,20
3743,1518,False,2,24
3744,3167,False,2,24
3745,1318,False,2,22
3746,1024,False,2,12
3747,2095,False,2,24
3748,896,False,2,17
3749,1062,False,2,20
3750,3079,False,2,23
3751,1614,False,2,20
3752,998,False,2,19
3753,1718,False,2,21
3754,1623,False,2,19
3755,1599,False,2,23
3756,1311,False,2,23
3757,871,False,2,13
3758,1399,False,2,23
3759,791,False,2,20
3760,623,False,2,16
3761,592,False,2,20
3762,1966,False,2,25
3763,966,False,2,17
3764,1102,False,2,25
3765,1040,False,2,18
3766,1326,False,2,20
3767,862,False,2,17
3768,1679,False,2,22
3769,464,False,2,13
3770,999,False,2,21
3771,1591,False,2,20
3772,3502,False,2,24
3773,1455,False,2,22
3774,2094,False,2,22
3775,1376,False,2,19
3776,512,False,2,22
3777,1063,False,2,15
3778,1487,False,2,21
3779,766,False,2,19
3780,1589,False,2,24
3781,1311,False,2,22
3782,608,False,2,18
3783,895,False,2,20
3784,871,False,2,23
3785,1215,False,2,23
3786,1542,False,2,21
3787,1918,False,2,25
3788,679,False,2,20
3789,1095,False,2,22
3790,1454,False,2,23
3791,1231,False,2,22
3792,1527,False,2,16
3793,2127,False,2,23
3794,1862,False,2,22
3795,1119,False,2,20
3796,2013,False,2,25
3797,1135,False,2,21
3798,2158,False,2,23
3799,2351,False,2,24
3800,1775,False,2,25
3801,1198,False,2,19
3802,1830,False,2,25
3803,2773,False,2,23
3804,1888,False,2,18
3805,1359,False,2,20
3806,2055,False,2,25
3807,1439,False,2,16
3808,1568,False,2,23
3809,1743,False,2,22
3810,2518,False,2,22
3811,958,False,2,22
3812,1614,False,2,24
3813,192,False,2,10
3814,1311,False,2,15
3815,1264,False,2,23
3816,2190,False,2,24
3817,1958,False,2,23
3818,2368,False,2,21
3819,2271,False,2,22
3820,1327,False,2,21
3821,1471,False,2,21
3822,925,False,2,19
3823,1887,False,2,23
3824,967,False,2,21
3825,815,False,2,15
3826,1374,False,2,25
3827,1165,False,2,14
3828,3421,False,2,22
3829,879,False,2,20
3830,9221,False,2,25
3831,1814,False,2,25
3832,1831,False,2,24
3833,1374,False,2,18
3834,879,False,2,19
3835,2319,False,2,24
3836,1120,False,2,22
3837,1918,False,2,25
3838,1711,False,2,20
3839,815,False,2,18
3840,1920,False,2,12
3841,943,False,2,16
3842,1334,False,2,21
3843,1613,False,2,24
3844,736,False,2,12
3845,2182,False,2,23
3846,1622,False,2,25
3847,1870,False,2,25
3848,767,False,2,13
3849,870,False,2,19
3850,1303,False,2,20
3851,831,False,2,22
3852,7141,False,2,24
3853,871,False,2,20
3854,912,False,2,19
3855,1214,False,2,23
3856,1886,False,2,22
3857,1581,False,2,25
3858,1174,False,2,18
3859,1584,False,2,23
3860,2150,False,2,25
3861,1943,False,2,23
3862,439,False,2,10
3863,639,False,2,18
3864,1430,False,2,25
3865,990,False,2,21
3866,1470,False,2,23
3867,1399,False,2,23
3868,704,False,2,13
3869,1382,False,2,20
3870,1263,False,2,24
3871,1990,False,2,24
3872,1167,False,2,20
3873,1790,False,2,25
3874,1518,False,2,25
3875,703,False,2,18
3876,1575,False,2,25
3877,1255,False,2,17
3878,863,False,2,16
3879,1350,False,2,16
3880,1661,False,2,25
3881,894,False,2,16
3882,2309,False,2,21
3883,639,False,2,18
3884,64,False,2,6
3885,880,False,2,23
3886,1039,False,2,18
3887,3823,False,2,23
3888,1344,False,2,25
3889,384,False,2,10
3890,655,False,2,15
3891,1871,False,2,25
3892,951,False,2,21
3893,1622,False,2,23
3894,1038,False,2,23
3895,839,False,2,12
3896,1055,False,2,17
3897,1415,False,2,25
3898,774,False,2,21
3899,1070,False,2,22
3900,815,False,2,15
3901,560,False,2,16
3902,192,False,2,9
3903,1717,False,2,23
3904,1679,False,2,25
3905,1015,False,2,22
3906,1590,False,2,24
3907,1821,False,2,23
3908,1702,False,2,24
3909,1567,False,2,25
3910,1039,False,2,21
3911,1887,False,2,25
3912,1757,False,2,25
3913,735,False,2,19
3914,2862,False,2,19
3915,1774,False,2,25
3916,1056,False,2,18
3917,2031,False,2,25
3918,647,False,2,15
3919,710,False,2,16
3920,1174,False,2,22
3921,1190,False,2,24
3922,5453,False,2,23
3923,960,False,2,12
3924,751,False,2,22
3925,518,False,2,17
3926,791,False,2,21
3927,1733,False,2,24
3928,1983,False,2,23
3929,999,False,2,18
3930,1726,False,2,23
3931,2286,False,2,18
3932,1014,False,2,24
3933,1414,False,2,25
3934,1750,False,2,25
3935,1407,False,2,23
3936,400,False,2,17
3937,359,False,2,13
3938,1934,False,2,24
3939,3670,False,2,22
3940,1007,False,2,18
3941,5472,False,2,20
3942,1638,False,2,22
3943,1591,False,2,22
3944,1535,False,2,21
3945,1263,False,2,20
3946,1886,False,2,25
3947,768,False,2,15
3948,1765,False,2,24
3949,1439,False,2,22
3950,662,False,2,19
3951,3999,False,2,24
3952,1390,False,2,23
3953,3366,False,2,21
3954,1446,False,2,22
3955,1485,False,2,22
3956,1063,False,2,18
3957,487,False,2,18
3958,727,False,2,18
3959,1536,False,2,18
3960,1790,False,2,23
3961,992,False,2,20
3962,1654,False,2,23
3963,2046,False,2,25
3964,823,False,2,17
3965,1942,False,2,24
3966,1406,False,2,24
3967,1184,False,2,21
3968,2023,False,2,19
3969,1470,False,2,22
3970,1197,False,2,24
3971,662,False,2,20
3972,1045,False,2,20
3973,806,False,2,22
3974,1862,False,2,25
3975,1645,False,2,23
3976,1440,False,2,23
3977,1502,False,2,23
3978,863,False,2,21
3979,2422,False,2,24
3980,614,False,2,16
3981,1205,False,2,24
3982,1359,False,2,18
3983,1247,False,2,22
3984,1342,False,2,21
3985,1286,False,2,25
3986,943,False,2,19
3987,1280,False,2,11
3988,1360,False,2,21
3989,1631,False,2,22
3990,768,False,2,19
3991,1542,False,2,22
3992,1238,False,2,23
3993,2303,False,2,23
3994,1103,False,2,17
3995,1583,False,2,20
3996,2934,False,2,24
3997,1118,False,2,25
3998,1246,False,2,22
3999,1943,False,2,21
4000,926,False,2,24
4001,1607,False,2,24
4002,1870,False,2,23
4003,982,False,2,22
4004,1552,False,2,21
4005,1398,False,2,22
4006,2133,False,2,24
4007,1953,False,2,24
4008,1829,False,2,25
4009,1694,False,2,23
4010,1679,False,2,20
4011,983,False,2,17
4012,2190,False,2,24
4013,768,False,2,21
4014,1973,False,2,24
4015,1359,False,2,22
4016,6367,False,2,24
4017,1686,False,2,23
4018,2647,False,2,23
4019,1422,False,2,25
4020,1343,False,2,18
4021,911,False,2,17
4022,1511,False,2,23
4023,743,False,2,19
4024,1463,False,2,23
4025,1135,False,2,21
4026,1830,False,2,20
4027,2126,False,2,24
4028,976,False,2,23
4029,823,False,2,18
4030,224,False,2,9
4031,1351,False,2,22
4032,3437,False,2,23
4033,3742,False,2,17
4034,2071,False,2,24
4035,431,False,2,11
4036,2606,False,2,24
4037,1775,False,2,24
4038,992,False,2,19
4039,1856,False,2,21
4040,1999,False,2,24
4041,471,False,2,19
4042,576,False,2,17
4043,2022,False,2,25
4044,1150,False,2,22
4045,958,False,2,22
4046,1071,False,2,16
4047,959,False,2,19
4048,1126,False,2,25
4049,2031,False,2,20
4050,1693,False,2,23
4051,2023,False,2,20
4052,1911,False,2,23
4053,1295,False,2,20
4054,1486,False,2,25
4055,823,False,2,20
4056,1543,False,2,22
4057,1150,False,2,20
4058,768,False,2,16
4059,623,False,2,18
4060,128,False,2,8
4061,1813,False,2,22
4062,2685,False,2,21
4063,1446,False,2,25
4064,1567,False,2,23
4065,2925,False,2,25
4066,1725,False,2,24
4067,2055,False,2,24
4068,2101,False,2,23
4069,1135,False,2,23
4070,2007,False,2,18
4071,927,False,2,20
4072,1198,False,2,23
4073,1248,False,2,20
4074,128,False,2,7
4075,448,False,2,12
4076,2125,False,2,20
4077,982,False,2,21
4078,1270,False,2,21
4079,1774,False,2,17
4080,1071,False,2,24
4081,735,False,2,19
4082,1278,False,2,25
4083,814,False,2,18
4084,1358,False,2,19
4085,1056,False,2,19
4086,1302,False,2,22
4087,1638,False,2,18
4088,2302,False,2,24
4089,2455,False,2,25
4090,750,False,2,16
4091,1901,False,2,23
4092,1088,False,2,16
4093,599,False,2,18
4094,2206,False,2,18
4095,1056,False,2,22
4096,1622,False,2,25
4097,3534,False,2,23
4098,1940,False,2,24
4099,1702,False,2,20
4100,567,False,2,12
4101,3295,False,2,22
4102,1399,False,2,14
4103,1310,False,2,20
4104,1478,False,2,20
4105,847,False,2,22
4106,1111,False,2,18
4107,1119,False,2,21
4108,886,False,2,23
4109,739,False,2,18
4110,1879,False,2,17
4111,1493,False,2,25
4112,2079,False,2,24
4113,966,False,2,22
4114,958,False,2,21
4115,1119,False,2,21
4116,1334,False,2,24
4117,983,False,2,21
4118,1335,False,2,23
4119,2111,False,2,24
4120,1957,False,2,22
4121,1072,False,2,22
4122,1142,False,2,21
4123,815,False,2,19
4124,1431,False,2,20
4125,647,False,2,20
4126,1063,False,2,16
4127,1350,False,2,20
4128,1639,False,2,20
4129,608,False,2,16
4130,1286,False,2,25
4131,895,False,2,19
4132,783,False,2,16
4133,831,False,2,21
4134,543,False,2,11
4135,5517,False,2,21
4136,519,False,2,16
4137,902,False,2,23
4138,1458,False,2,22
4139,1199,False,2,23
4140,2678,False,2,20
4141,2588,False,2,19
4142,1309,False,2,21
4143,807,False,2,18
4144,3925,False,2,24
4145,448,False,2,12
4146,903,False,2,20
4147,2610,False,2,23
4148,224,False,2,9
4149,1390,False,2,22
4150,559,False,2,16
4151,2257,False,2,23
4152,2422,False,2,22
4153,1718,False,2,21
4154,1366,False,2,21
4155,1110,False,2,18
4156,2096,False,2,24
4157,1584,False,2,19
4158,1792,False,2,21
4159,1583,False,2,21
4160,672,False,2,22
4161,1278,False,2,21
4162,623,False,2,15
4163,1312,False,2,17
4164,256,False,2,8
4165,1103,False,2,19
4166,1263,False,2,25
4167,1167,False,2,19
4168,1088,False,2,23
4169,2239,False,2,20
4170,2327,False,2,18
4171,2086,False,2,25
4172,1318,False,2,21
4173,647,False,2,18
4174,288,False,2,13
4175,1390,False,2,22
4176,1941,False,2,25
4177,1590,False,2,18
4178,208,False,2,10
4179,1454,False,2,25
4180,1278,False,2,23
4181,942,False,2,23
4182,2031,False,2,25
4183,2333,False,2,25
4184,1295,False,2,21
4185,688,False,2,18
4186,1855,False,2,15
4187,1860,False,2,25
4188,1159,False,2,19
4189,1184,False,2,23
4190,1494,False,2,22
4191,1711,False,2,23
4192,256,False,2,12
4193,1084,False,2,23
4194,686,False,2,20
4195,927,False,2,20
4196,1479,False,2,23
4197,1376,False,2,25
4198,224,False,2,13
4199,967,False,2,11
4200,1918,False,2,25
4201,902,False,2,18
4202,1206,False,2,22
4203,640,False,2,12
4204,2599,False,2,21
4205,1629,False,2,25
4206,1519,False,2,24
4207,432,False,2,11
4208,1661,False,2,24
4209,7141,False,2,24
4210,919,False,2,20
4211,2446,False,2,24
4212,1184,False,2,18
4213,1246,False,2,25
4214,1431,False,2,14
4215,1142,False,2,25
4216,1205,False,2,19
4217,1502,False,2,24
4218,854,False,2,25
4219,928,False,2,16
4220,1389,False,2,24
4221,503,False,2,11
4222,1126,False,2,20
4223,2510,False,2,24
